,ITEM_NAME,ID,SCORE
1204,item45,144000067131,3
1205,,144010867876,16
1206,item13,145003753686,2
1207,item18,145014911714,4
1208,,300002349807,1
1209,item26,144000022717,1
1210,,145003710934,2
1211,item14,145004583363,2
1212,item18,144001718200,7
1213,,149008900695,8
1214,,144014725054,16
1215,item33,144014936054,2
1216,item18,145004363406,5
1217,item42,144005980034,1
1218,item22,144000033142,2
1219,item40,300000000906,2
1220,,145015008384,4
1221,item15,144006812502,6
1222,item48,144006853685,2
1223,item8,144014359664,1
1224,,144000031789,6
1225,,165004373114,6
1226,item26,300001291063,4
1227,item22,300001624980,1
1228,,300002125489,2
1229,item26,300000209985,3
1230,,300000267804,1
1231,item9,144011962964,2
1232,item33,300001107607,5
1233,item41,300001365195,7
1234,item3,145003014717,2
1235,,145008377453,2
1236,item16,300000040042,8
1237,item51,300001044088,8
1238,,145001568277,4
1239,item31,144002319870,3
1240,item31,145014262405,3
1241,item26,144004418783,2
1242,item37,144009901302,2
1243,item16,132000048010,7
1244,item40,142003777987,11
1245,,144000028077,13
1246,item45,144003564066,7
1247,item42,300001105227,3
1248,item45,300001368267,1
1249,,300002912338,1
1250,item34,141000072661,2
1251,item31,300000335724,2
1252,item33,145003441822,4
1253,item8,144002209928,4
1254,item3,144002962501,2
1255,item40,145014323181,6
1256,item15,300000138118,7
1257,item14,300000186100,2
1258,item41,142000013150,3
1259,item34,145005913359,6
1260,item53,300000276765,3
1261,item45,300000117479,1
1262,item8,300000326396,2
1263,item27,300001042908,3
1264,,145002866791,8
1265,item19,144014925768,1
1266,item41,300001364334,3
1267,,145000440403,15
1268,item42,144008370979,3
1269,,144000028470,8
1270,item12,300000194175,5
1271,,145004098839,16
1272,,300000049743,8
1273,,144000025960,6
1274,item53,144014358375,12
1275,item19,300002190507,2
1276,item27,131000012711,2
1277,item48,145004261349,4
1278,item14,145015066852,6
1279,item16,300000108642,9
1280,,300000047505,6
1281,,300000202236,6
1282,item7,300000621827,4
1283,item27,144000393202,4
1284,,300000150150,11
1285,item33,300000306572,3
1286,item16,300000908205,8
1287,item7,300000429593,1
1288,,300000099040,2
1289,item8,145014911813,4
1290,item26,300001454704,3
1291,item33,300000340472,7
1292,,145002529556,4
1293,item6,300000850441,2
1294,item26,300001398303,11
1295,item16,300002007638,5
1296,,300002265271,2
1297,item7,300002442384,2
1298,item3,145003251054,2
1299,item16,145003485261,12
1300,item45,145004103180,4
1301,,145004573823,4
1302,item40,300000368699,1
1303,item8,145003492473,1
1304,item53,144009998262,12
1305,,144015008955,2
1306,,300002388887,1
1307,item6,300000037032,6
1308,item8,300000191640,4
1309,item27,300001638023,1
1310,item6,300002802894,1
1311,,300000450454,2
1312,item45,145009987614,1
1313,item8,300000157231,5
1314,,145003753627,18
1315,item16,144002372148,3
1316,item27,145014326829,5
1317,item7,300000182142,4
1318,,144000010746,6
1319,item34,300002036994,2
1320,item44,144003348681,3
1321,item8,145002530243,3
1322,item3,145008377797,3
1323,item27,144013996287,4
1324,item53,300002387042,2
1325,,300000035966,5
1326,,300000099647,3
1327,item27,300002188649,2
1328,item45,145002846884,8
1329,item33,144014572769,3
1330,item7,145003173794,4
1331,,145003810040,4
1332,item41,145004075294,11
1333,,144004304530,1
1334,,144001566495,2
1335,,300002276515,2
1336,,145003461146,6
1337,item33,144009998309,6
1338,item33,145014359901,3
1339,item8,145015787968,1
1340,,144000345857,3
1341,,144002931379,14
1342,item2,145006804418,9
1343,item19,144002341029,1
1344,item8,145004037451,6
1345,,144007556366,15
1346,item7,300000132363,2
1347,item19,300000180327,3
1348,,145004010430,6
1349,,145004144467,7
1350,,145004816184,5
1351,item8,300000274025,4
1352,item39,300001296149,4
1353,item8,300001353634,1
1354,,145004396874,9
1355,item45,145001625317,6
1356,item25,145014356871,4
1357,item6,300000741659,5
1358,item8,145015189436,1
1359,item3,154000016665,2
1360,item16,145006858903,10
1361,item26,300001382873,3
1362,,300000547543,2
1363,,144009901302,5
1364,,144014911443,1
1365,item53,145014012867,6
1366,item17,144009214687,2
1367,item33,300001345417,3
1368,item53,300002407139,3
1369,,300002342749,1
1370,,145003436613,26
1371,item43,145003478998,6
1372,item31,145014725555,5
1373,,145000322867,13
1374,item8,300002353711,1
1375,item43,174000003936,2
1376,item14,145001691098,1
1377,item11,145015153524,8
1378,item6,144000001370,12
1379,,144000032025,16
1380,item3,145015153340,4
1381,item5,300000746754,1
1382,,145011954624,2
1383,item53,145014356819,13
1384,item16,300000006535,11
1385,item19,300000024327,3
1386,item52,300000117479,1
1387,item52,145013968503,3
1388,item27,300002181802,1
1389,,145003493593,20
1390,item16,144002773350,2
1391,item34,145003829802,1
1392,item8,144001537943,2
1393,item53,145004505180,15
1394,item38,145006850187,4
1395,item39,174000017823,3
1396,,145003791420,10
1397,item43,145003486106,4
1398,,300001171905,2
1399,item16,145010934289,3
1400,item16,145005567580,7
1401,item16,145004583051,10
1402,,300000373112,7
1403,,145015166305,1
1404,item8,144000391017,3
1405,,144000394817,14
1406,item26,300001454908,3
1407,item26,142003753783,3
1408,item8,145007574855,5
1409,,300000549365,6
1410,item8,145004104557,1
1411,item47,144002580539,14
1412,item43,145001544035,4
1413,item53,144004260455,12
1414,item43,144013996196,6
1415,,145014912222,28
1416,item16,145015050262,8
1417,item16,145014479207,9
1418,,300000051507,6
1419,item45,144000114309,3
1420,item18,144001532345,5
1421,item9,300000179640,1
1422,,300001447176,7
1423,item8,300002398169,1
1424,item45,300001973331,5
1425,item52,144000385749,1
1426,item20,300001282007,4
1427,item3,144006357104,3
1428,item16,145014416691,8
1429,item16,145014800342,10
1430,item42,145001972329,3
1431,item14,145002008842,2
1432,,300000202656,2
1433,item39,300001172855,1
1434,item45,300002851077,2
1435,,145004180023,27
1436,,300000016634,6
1437,item14,145007014830,2
1438,item43,144014799351,6
1439,item7,300001638149,5
1440,item45,300002771792,2
1441,item18,144000041676,6
1442,item45,145014232473,9
1443,,300001005687,4
1444,item37,145007057544,2
1445,item53,300001190828,4
1446,item52,145003180256,8
1447,item8,300002409056,1
1448,,144001774426,12
1449,item19,144003170305,4
1450,,145002530243,10
1451,item16,300000106633,7
1452,item26,300000096867,3
1453,item11,144004312479,18
1454,item19,300000227682,1
1455,item33,145002051607,5
1456,item42,144001539558,1
1457,,145001581284,6
1458,item53,145005061251,16
1459,,300000341315,2
1460,item50,141000010116,1
1461,item22,144000060081,5
1462,,300000232767,11
1463,item45,300002946749,1
1464,item53,145014912092,6
1465,item26,300000245625,4
1466,,171000018835,10
1467,,300001297652,2
1468,item27,145014358339,4
1469,item17,300001643676,3
1470,item33,300000035976,6
1471,item16,145014952621,7
1472,item20,144000007077,2
1473,,144014799176,10
1474,item26,144011954708,2
1475,item45,144000054619,3
1476,item45,300002013458,4
1477,item45,145002486566,5
1478,,300000219926,3
1479,item19,300000022936,3
1480,item8,300000275162,3
1481,item11,144006069190,8
1482,,300002690438,1
1483,item16,145014255787,3
1484,item40,145002731479,3
1485,item40,145003194623,4
1486,item18,144001715142,2
1487,,144002570881,7
1488,item36,300000177191,3
1489,item26,300001390905,3
1490,item11,144010659545,4
1491,item33,145004265501,3
1492,item7,144014124567,11
1493,item7,300000583835,3
1494,,145005803559,5
1495,item42,300001060627,3
1496,,300001475255,3
1497,item33,145004749360,3
1498,item48,145006050915,6
1499,item53,300001206611,4
1500,,145015935998,6
1501,item3,300002045456,2
1502,item13,144015175289,2
1503,item11,300000273522,8
1504,item6,300000391090,13
1505,item16,300000875849,10
1506,item52,300002045952,1
1507,,145014171534,7
1508,,300002265203,1
1509,,145004656494,1
1510,item40,145005060500,6
1511,item37,136000014143,1
1512,,300001670739,5
1513,item45,145004582994,1
1514,item20,145002749475,1
1515,item27,142000003385,6
1516,,145003783552,1
1517,item53,300001365435,4
1518,item2,300002042895,2
1519,item33,145003783834,4
1520,item3,144002947430,1
1521,,144004091451,5
1522,item8,300000199301,4
1523,item33,300000336425,3
1524,item6,144008894947,7
1525,item19,144010571366,6
1526,,300000031390,19
1527,item45,300000831536,4
1528,item33,300001175778,4
1529,item10,144006811727,2
1530,item37,300001637301,3
1531,item36,144000061101,1
1532,item45,144015066651,2
1533,item8,145014050772,6
1534,item8,145014400481,2
1535,,145003396174,3
1536,,144004096211,16
1537,item15,144000055034,4
1538,item7,300001631452,5
1539,item42,145014357763,3
1540,item33,300001328834,1
1541,item14,144000015494,2
1542,,145004297537,19
1543,item24,300000160359,5
1544,item19,145014573123,3
1545,item8,145014930023,1
1546,item7,145015105064,4
1547,,161000006709,8
1548,,300002236250,2
1549,item53,300001354498,6
1550,item16,145006088679,6
1551,item53,300000300165,6
1552,item16,145013966747,7
1553,,145015151202,20
1554,item53,300000036219,5
1555,item8,300000317112,4
1556,item53,300001354446,3
1557,item45,144013967340,2
1558,item45,145001579565,4
1559,,144014232882,1
1560,item39,145008446820,1
1561,item33,145010588958,8
1562,item8,144001512294,1
1563,item53,144015066137,1
1564,item33,145014912252,2
1565,item19,300002123087,2
1566,item7,145004093488,4
1567,item27,144004096238,3
1568,,145015149664,7
1569,item45,300000245625,3
1570,item26,300000180350,3
1571,item45,300001975219,4
1572,item20,144000027954,1
1573,item31,300000389808,3
1574,item8,300001307495,2
1575,item41,300001373903,3
1576,,300002361959,1
1577,item2,145011426293,6
1578,item14,145008428683,3
1579,,300001559602,2
1580,,300000205814,4
1581,,300000285783,9
1582,item47,300000631908,1
1583,item31,300000766042,4
1584,item2,300002190244,1
1585,item16,174000003949,1
1586,,144000048624,2
1587,item6,144000045612,12
1588,item3,144000018646,2
1589,item45,300000018357,4
1590,item25,145004236489,1
1591,item33,145003486279,6
1592,item47,144000034361,2
1593,item40,143006168261,4
1594,item42,171000008176,3
1595,,144003093808,6
1596,item8,144000025002,2
1597,item47,144002079845,3
1598,,144003876927,9
1599,,145001515000,6
1600,item37,144013969668,3
1601,,145000463285,6
1602,item8,144003778075,4
1603,item48,300000517094,1
1604,item3,145003436613,2
1605,item6,142000011982,4
1606,item45,145015724261,7
1607,item46,145015788180,4
1608,item16,300002645786,1
1609,item13,145008377713,1
1610,,145008445206,1
1611,item14,145015152609,4
1612,,144000015096,28
1613,item20,144000022152,1
1614,,145000438918,20
1615,item6,144000033343,9
1616,item41,300002423809,1
1617,item16,300002931418,2
1618,,145004307175,10
1619,item45,300000777231,8
1620,item7,144002347258,3
1621,,144006854202,9
1622,item16,145015008801,8
1623,item16,144013966799,5
1624,item26,300000414190,3
1625,item20,300001022730,3
1626,item8,144014357603,1
1627,item47,144006815815,4
1628,,145001962494,18
1629,,145002757299,17
1630,item6,143014722099,1
1631,item48,144000058350,2
1632,item19,145001596912,3
1633,item13,300001089567,1
1634,item16,144004096451,6
1635,item16,144006853889,2
1636,item42,144006927769,1
1637,item45,144000199411,9
1638,item53,144010624738,3
1639,item20,144000047134,1
1640,item16,300002033762,2
1641,,300001376078,3
1642,item10,144003608930,1
1643,,300000387131,8
1644,item29,300000739612,5
1645,,145014800599,3
1646,item52,144000033405,7
1647,item53,300000347903,8
1648,item45,300002103635,1
1649,,300002138157,1
1650,item3,300000104762,1
1651,item45,145003500758,3
1652,,176009989661,4
1653,item33,145014914319,9
1654,item12,145015152027,5
1655,,144000021610,2
1656,item27,300000020322,4
1657,item36,300001168993,3
1658,,300002830874,5
1659,item8,145003485627,1
1660,item3,145012548363,2
1661,item16,145014292645,8
1662,item45,145014416529,3
1663,item16,145014416695,11
1664,item16,145009946588,7
1665,item5,300001716939,1
1666,item7,145009922656,5
1667,,145014124399,1
1668,,144000070710,4
1669,item45,145015153613,5
1670,item8,145015561976,1
1671,item7,145013986521,12
1672,item46,300002463157,2
1673,item37,300002827465,1
1674,item16,300002924118,1
1675,item38,145003489335,4
1676,item45,145006799004,4
1677,item6,144000000150,3
1678,,133000001926,24
1679,,144001576563,3
1680,,300002161888,2
1681,,144000004333,3
1682,item37,300002773073,1
1683,item14,300000324973,3
1684,item33,145011395585,3
1685,,145014940574,6
1686,item18,144001532428,3
1687,item33,300000178274,1
1688,,300000550095,3
1689,item31,300000761437,1
1690,item3,145015685744,7
1691,item8,300000011443,2
1692,item42,144000157064,2
1693,item50,300002951150,1
1694,item6,300000705560,2
1695,item45,145011980278,10
1696,item45,145013364509,3
1697,item18,145014359175,3
1698,item10,144004233608,2
1699,,144000011022,4
1700,,145001667102,26
1701,,300000152603,19
1702,item39,300001385850,4
1703,item11,144014000084,4
1704,item32,145003850839,3
1705,item26,300001382861,3
1706,item33,300001267568,4
1707,,144000391760,6
1708,item7,300000543832,4
1709,item16,300000024647,2
1710,item45,144003837263,3
1711,item3,144003169732,4
1712,item7,145015152753,11
1713,,145004034419,14
1714,item14,144002570918,3
1715,item50,144003163334,7
1716,item45,132000054559,10
1717,,300001171743,3
1718,item26,145014259983,3
1719,item16,145000332119,10
1720,item45,145014356687,9
1721,item44,144001528987,3
1722,item42,300001058727,4
1723,,145001616894,7
1724,item37,300002854912,1
1725,item3,145015716314,2
1726,item45,145010620854,6
1727,item39,145001579861,1
1728,item16,145014260204,9
1729,item45,145003838553,4
1730,item19,144000052857,1
1731,item8,300000011537,2
1732,,144004230548,13
1733,item27,300000165341,4
1734,item14,145003561301,1
1735,item53,145015288536,9
1736,,145014356781,1
1737,item39,145003519413,3
1738,item9,145003175291,4
1739,item52,145004004729,1
1740,item8,145014358157,1
1741,,144000004086,3
1742,item6,144000017791,8
1743,item43,145014800291,6
1744,item45,145015280298,9
1745,item24,300000017738,4
1746,item48,145007294337,1
1747,item36,145014983140,1
1748,item16,145015008554,6
1749,item8,300002393844,1
